"cohort","sig","loss","n_genes","n_removed","frac_retained","cindex","drift"
"METABRIC","GGI","weight",85,70,0.176,0.5906,0.0037
"METABRIC","GGI","lowexpr",85,70,0.176,0.5931,0.0011
"METABRIC","GGI","random",85,70,0.176,0.5916,0.0026
"METABRIC","GGI","weight",85,71,0.165,0.589,0.0052
"METABRIC","GGI","lowexpr",85,71,0.165,0.5924,0.0018
"METABRIC","GGI","random",85,71,0.165,0.5913,0.0029
"METABRIC","GGI","weight",85,72,0.153,0.587,0.0072
"METABRIC","GGI","lowexpr",85,72,0.153,0.5923,0.0019
"METABRIC","GGI","random",85,72,0.153,0.5912,0.003
"METABRIC","GGI","weight",85,73,0.141,0.5813,0.0129
"METABRIC","GGI","lowexpr",85,73,0.141,0.5907,0.0035
"METABRIC","GGI","random",85,73,0.141,0.5908,0.0034
"METABRIC","GGI","weight",85,74,0.129,0.5831,0.0111
"METABRIC","GGI","lowexpr",85,74,0.129,0.5896,0.0046
"METABRIC","GGI","random",85,74,0.129,0.5905,0.0037
"METABRIC","GGI","weight",85,75,0.118,0.5831,0.0111
"METABRIC","GGI","lowexpr",85,75,0.118,0.5914,0.0028
"METABRIC","GGI","random",85,75,0.118,0.5907,0.0035
"METABRIC","GGI","weight",85,76,0.106,0.5789,0.0153
"METABRIC","GGI","lowexpr",85,76,0.106,0.5906,0.0036
"METABRIC","GGI","random",85,76,0.106,0.591,0.0032
"METABRIC","GGI","weight",85,77,0.094,0.5761,0.0181
"METABRIC","GGI","lowexpr",85,77,0.094,0.5886,0.0056
"METABRIC","GGI","random",85,77,0.094,0.5899,0.0043
"METABRIC","GGI","weight",85,78,0.082,0.5773,0.0169
"METABRIC","GGI","lowexpr",85,78,0.082,0.5898,0.0044
"METABRIC","GGI","random",85,78,0.082,0.588,0.0062
"METABRIC","GGI","weight",85,79,0.071,0.5725,0.0217
"METABRIC","GGI","lowexpr",85,79,0.071,0.5929,0.0013
"METABRIC","GGI","random",85,79,0.071,0.5887,0.0055
"METABRIC","GGI","weight",85,80,0.059,0.5697,0.0245
"METABRIC","GGI","lowexpr",85,80,0.059,0.5906,0.0036
"METABRIC","GGI","random",85,80,0.059,0.5833,0.0109
"METABRIC","GGI","weight",85,81,0.047,0.5608,0.0334
"METABRIC","GGI","lowexpr",85,81,0.047,0.5857,0.0085
"METABRIC","GGI","random",85,81,0.047,0.5841,0.0101
"METABRIC","GGI","weight",85,82,0.035,0.5639,0.0303
"METABRIC","GGI","lowexpr",85,82,0.035,0.5784,0.0159
"METABRIC","GGI","random",85,82,0.035,0.5806,0.0136
"METABRIC","MammaPrint","full",39,0,1,0.5898,0
"METABRIC","MammaPrint","weight",39,1,0.974,0.591,-0.0013
"METABRIC","MammaPrint","lowexpr",39,1,0.974,0.5909,-0.0011
"METABRIC","MammaPrint","random",39,1,0.974,0.5895,3e-04
"METABRIC","MammaPrint","weight",39,2,0.949,0.5897,1e-04
"METABRIC","MammaPrint","lowexpr",39,2,0.949,0.5906,-8e-04
"METABRIC","MammaPrint","random",39,2,0.949,0.5897,1e-04
"METABRIC","MammaPrint","weight",39,3,0.923,0.5902,-4e-04
"METABRIC","MammaPrint","lowexpr",39,3,0.923,0.5902,-4e-04
"METABRIC","MammaPrint","random",39,3,0.923,0.5891,7e-04
"METABRIC","MammaPrint","weight",39,4,0.897,0.5899,-1e-04
"METABRIC","MammaPrint","lowexpr",39,4,0.897,0.5899,-1e-04
"METABRIC","MammaPrint","random",39,4,0.897,0.5888,0.001
"METABRIC","MammaPrint","weight",39,5,0.872,0.5913,-0.0015
"METABRIC","MammaPrint","lowexpr",39,5,0.872,0.5906,-8e-04
"METABRIC","MammaPrint","random",39,5,0.872,0.5888,0.001
"METABRIC","MammaPrint","weight",39,6,0.846,0.592,-0.0022
"METABRIC","MammaPrint","lowexpr",39,6,0.846,0.5911,-0.0013
"METABRIC","MammaPrint","random",39,6,0.846,0.5891,7e-04
"METABRIC","MammaPrint","weight",39,7,0.821,0.593,-0.0033
"METABRIC","MammaPrint","lowexpr",39,7,0.821,0.591,-0.0013
"METABRIC","MammaPrint","random",39,7,0.821,0.5883,0.0014
"METABRIC","MammaPrint","weight",39,8,0.795,0.591,-0.0012
"METABRIC","MammaPrint","lowexpr",39,8,0.795,0.5903,-5e-04
"METABRIC","MammaPrint","random",39,8,0.795,0.5877,0.0021
"METABRIC","MammaPrint","weight",39,9,0.769,0.5906,-8e-04
"METABRIC","MammaPrint","lowexpr",39,9,0.769,0.59,-3e-04
"METABRIC","MammaPrint","random",39,9,0.769,0.5869,0.0028
"METABRIC","MammaPrint","weight",39,10,0.744,0.5903,-5e-04
"METABRIC","MammaPrint","lowexpr",39,10,0.744,0.5896,2e-04
"METABRIC","MammaPrint","random",39,10,0.744,0.5881,0.0017
"METABRIC","MammaPrint","weight",39,11,0.718,0.5913,-0.0015
"METABRIC","MammaPrint","lowexpr",39,11,0.718,0.5889,9e-04
"METABRIC","MammaPrint","random",39,11,0.718,0.5871,0.0027
"METABRIC","MammaPrint","weight",39,12,0.692,0.5922,-0.0024
"METABRIC","MammaPrint","lowexpr",39,12,0.692,0.5883,0.0015
"METABRIC","MammaPrint","random",39,12,0.692,0.5861,0.0037
"METABRIC","MammaPrint","weight",39,13,0.667,0.5922,-0.0024
"METABRIC","MammaPrint","lowexpr",39,13,0.667,0.5882,0.0016
"METABRIC","MammaPrint","random",39,13,0.667,0.5875,0.0023
"METABRIC","MammaPrint","weight",39,14,0.641,0.5911,-0.0013
"METABRIC","MammaPrint","lowexpr",39,14,0.641,0.589,8e-04
"METABRIC","MammaPrint","random",39,14,0.641,0.5879,0.0019
"METABRIC","MammaPrint","weight",39,15,0.615,0.5908,-0.001
"METABRIC","MammaPrint","lowexpr",39,15,0.615,0.5906,-8e-04
"METABRIC","MammaPrint","random",39,15,0.615,0.5859,0.0039
"METABRIC","MammaPrint","weight",39,16,0.59,0.5888,0.001
"METABRIC","MammaPrint","lowexpr",39,16,0.59,0.5934,-0.0037
"METABRIC","MammaPrint","random",39,16,0.59,0.5854,0.0043
"METABRIC","MammaPrint","weight",39,17,0.564,0.588,0.0018
"METABRIC","MammaPrint","lowexpr",39,17,0.564,0.5929,-0.0032
"METABRIC","MammaPrint","random",39,17,0.564,0.584,0.0058
"METABRIC","MammaPrint","weight",39,18,0.538,0.5869,0.0029
"METABRIC","MammaPrint","lowexpr",39,18,0.538,0.5939,-0.0041
"METABRIC","MammaPrint","random",39,18,0.538,0.586,0.0038
"METABRIC","MammaPrint","weight",39,19,0.513,0.5872,0.0026
"METABRIC","MammaPrint","lowexpr",39,19,0.513,0.5919,-0.0021
"METABRIC","MammaPrint","random",39,19,0.513,0.5861,0.0036
"METABRIC","MammaPrint","weight",39,20,0.487,0.5891,7e-04
"METABRIC","MammaPrint","lowexpr",39,20,0.487,0.5942,-0.0044
"METABRIC","MammaPrint","random",39,20,0.487,0.5855,0.0043
"METABRIC","MammaPrint","weight",39,21,0.462,0.59,-2e-04
"METABRIC","MammaPrint","lowexpr",39,21,0.462,0.5937,-0.0039
"METABRIC","MammaPrint","random",39,21,0.462,0.5845,0.0053
"METABRIC","MammaPrint","weight",39,22,0.436,0.5883,0.0015
"METABRIC","MammaPrint","lowexpr",39,22,0.436,0.5911,-0.0013
"METABRIC","MammaPrint","random",39,22,0.436,0.5818,0.008
"METABRIC","MammaPrint","weight",39,23,0.41,0.5875,0.0023
"METABRIC","MammaPrint","lowexpr",39,23,0.41,0.5921,-0.0023
"METABRIC","MammaPrint","random",39,23,0.41,0.5827,0.007
"METABRIC","MammaPrint","weight",39,24,0.385,0.5833,0.0065
"METABRIC","MammaPrint","lowexpr",39,24,0.385,0.592,-0.0023
"METABRIC","MammaPrint","random",39,24,0.385,0.5817,0.0081
"METABRIC","MammaPrint","weight",39,25,0.359,0.5819,0.0079
"METABRIC","MammaPrint","lowexpr",39,25,0.359,0.5912,-0.0015
"METABRIC","MammaPrint","random",39,25,0.359,0.5784,0.0114
"METABRIC","MammaPrint","weight",39,26,0.333,0.5844,0.0054
"METABRIC","MammaPrint","lowexpr",39,26,0.333,0.5887,0.0011
"METABRIC","MammaPrint","random",39,26,0.333,0.577,0.0128
"METABRIC","MammaPrint","weight",39,27,0.308,0.5885,0.0013
"METABRIC","MammaPrint","lowexpr",39,27,0.308,0.5887,0.0011
"METABRIC","MammaPrint","random",39,27,0.308,0.5733,0.0165
"METABRIC","MammaPrint","weight",39,28,0.282,0.5892,6e-04
"METABRIC","MammaPrint","lowexpr",39,28,0.282,0.5891,7e-04
"METABRIC","MammaPrint","random",39,28,0.282,0.5798,0.01
"METABRIC","MammaPrint","weight",39,29,0.256,0.5893,4e-04
"METABRIC","MammaPrint","lowexpr",39,29,0.256,0.5845,0.0052
"METABRIC","MammaPrint","random",39,29,0.256,0.5744,0.0154
"METABRIC","MammaPrint","weight",39,30,0.231,0.5903,-6e-04
"METABRIC","MammaPrint","lowexpr",39,30,0.231,0.5862,0.0036
"METABRIC","MammaPrint","random",39,30,0.231,0.577,0.0128
"METABRIC","MammaPrint","weight",39,31,0.205,0.5906,-9e-04
"METABRIC","MammaPrint","lowexpr",39,31,0.205,0.5801,0.0097
"METABRIC","MammaPrint","random",39,31,0.205,0.5751,0.0147
"METABRIC","MammaPrint","weight",39,32,0.179,0.5924,-0.0027
"METABRIC","MammaPrint","lowexpr",39,32,0.179,0.5707,0.0191
"METABRIC","MammaPrint","random",39,32,0.179,0.572,0.0178
"METABRIC","MammaPrint","weight",39,33,0.154,0.592,-0.0022
"METABRIC","MammaPrint","lowexpr",39,33,0.154,0.5667,0.0231
"METABRIC","MammaPrint","random",39,33,0.154,0.57,0.0198
"METABRIC","MammaPrint","weight",39,34,0.128,0.5909,-0.0011
"METABRIC","MammaPrint","lowexpr",39,34,0.128,0.5578,0.032
"METABRIC","MammaPrint","random",39,34,0.128,0.566,0.0238
"METABRIC","MammaPrint","weight",39,35,0.103,0.5893,5e-04
"METABRIC","MammaPrint","lowexpr",39,35,0.103,0.5504,0.0393
"METABRIC","MammaPrint","random",39,35,0.103,0.5648,0.025
"METABRIC","MammaPrint","weight",39,36,0.077,0.5874,0.0024
"METABRIC","MammaPrint","lowexpr",39,36,0.077,0.5544,0.0353
"METABRIC","MammaPrint","random",39,36,0.077,0.5602,0.0296
"GSE20685","CorePAM","full",24,0,1,0.6263,0
"GSE20685","CorePAM","weight",24,1,0.958,0.6223,0.004
"GSE20685","CorePAM","lowexpr",24,1,0.958,0.6287,-0.0025
"GSE20685","CorePAM","random",24,1,0.958,0.6253,9e-04
"GSE20685","CorePAM","weight",24,2,0.917,0.5584,0.0678
"GSE20685","CorePAM","lowexpr",24,2,0.917,0.6338,-0.0075
"GSE20685","CorePAM","random",24,2,0.917,0.6229,0.0033
"GSE20685","CorePAM","weight",24,3,0.875,0.5617,0.0646
"GSE20685","CorePAM","lowexpr",24,3,0.875,0.6333,-0.0071
"GSE20685","CorePAM","random",24,3,0.875,0.6218,0.0045
"GSE20685","CorePAM","weight",24,4,0.833,0.5856,0.0406
"GSE20685","CorePAM","lowexpr",24,4,0.833,0.6326,-0.0064
"GSE20685","CorePAM","random",24,4,0.833,0.6155,0.0107
"GSE20685","CorePAM","weight",24,5,0.792,0.5444,0.0819
"GSE20685","CorePAM","lowexpr",24,5,0.792,0.6313,-0.0051
"GSE20685","CorePAM","random",24,5,0.792,0.6196,0.0067
"GSE20685","CorePAM","weight",24,6,0.75,0.5881,0.0381
"GSE20685","CorePAM","lowexpr",24,6,0.75,0.6316,-0.0053
"GSE20685","CorePAM","random",24,6,0.75,0.6109,0.0154
"GSE20685","CorePAM","weight",24,7,0.708,0.5623,0.0639
"GSE20685","CorePAM","lowexpr",24,7,0.708,0.6252,0.001
"GSE20685","CorePAM","random",24,7,0.708,0.6101,0.0162
"GSE20685","CorePAM","weight",24,8,0.667,0.5759,0.0504
"GSE20685","CorePAM","lowexpr",24,8,0.667,0.6023,0.0239
"GSE20685","CorePAM","random",24,8,0.667,0.6041,0.0222
"GSE20685","CorePAM","weight",24,9,0.625,0.5544,0.0719
"GSE20685","CorePAM","lowexpr",24,9,0.625,0.6252,0.0011
"GSE20685","CorePAM","random",24,9,0.625,0.589,0.0372
"GSE20685","CorePAM","weight",24,10,0.583,0.5293,0.0969
"GSE20685","CorePAM","lowexpr",24,10,0.583,0.6209,0.0054
"GSE20685","CorePAM","random",24,10,0.583,0.5899,0.0363
"GSE20685","CorePAM","weight",24,11,0.542,0.5139,0.1123
"GSE20685","CorePAM","lowexpr",24,11,0.542,0.6321,-0.0058
"GSE20685","CorePAM","random",24,11,0.542,0.6143,0.012
"GSE20685","CorePAM","weight",24,12,0.5,0.5004,0.1259
"GSE20685","CorePAM","lowexpr",24,12,0.5,0.6315,-0.0052
"GSE20685","CorePAM","random",24,12,0.5,0.5874,0.0389
"GSE20685","CorePAM","weight",24,13,0.458,0.4843,0.1419
"GSE20685","CorePAM","lowexpr",24,13,0.458,0.6339,-0.0076
"GSE20685","CorePAM","random",24,13,0.458,0.5692,0.0571
"GSE20685","CorePAM","weight",24,14,0.417,0.5758,0.0505
"GSE20685","CorePAM","lowexpr",24,14,0.417,0.6318,-0.0055
"GSE20685","CorePAM","random",24,14,0.417,0.5538,0.0725
"GSE20685","CorePAM","weight",24,15,0.375,0.5784,0.0479
"GSE20685","CorePAM","lowexpr",24,15,0.375,0.6326,-0.0064
"GSE20685","CorePAM","random",24,15,0.375,0.5744,0.0518
"GSE20685","CorePAM","weight",24,16,0.333,0.6022,0.0241
"GSE20685","CorePAM","lowexpr",24,16,0.333,0.6308,-0.0046
"GSE20685","CorePAM","random",24,16,0.333,0.5479,0.0783
"GSE20685","CorePAM","weight",24,17,0.292,0.5577,0.0686
"GSE20685","CorePAM","lowexpr",24,17,0.292,0.6203,0.006
"GSE20685","CorePAM","random",24,17,0.292,0.5713,0.055
"GSE20685","CorePAM","weight",24,18,0.25,0.5724,0.0538
"GSE20685","CorePAM","lowexpr",24,18,0.25,0.609,0.0173
"GSE20685","CorePAM","random",24,18,0.25,0.5877,0.0386
"GSE20685","CorePAM","weight",24,19,0.208,0.542,0.0843
"GSE20685","CorePAM","lowexpr",24,19,0.208,0.6175,0.0088
"GSE20685","CorePAM","random",24,19,0.208,0.5662,0.06
"GSE20685","CorePAM","weight",24,20,0.167,0.5234,0.1029
"GSE20685","CorePAM","lowexpr",24,20,0.167,0.6062,0.0201
"GSE20685","CorePAM","random",24,20,0.167,0.5393,0.087
"GSE20685","CorePAM","weight",24,21,0.125,0.454,0.1722
"GSE20685","CorePAM","lowexpr",24,21,0.125,0.4075,0.2188
"GSE20685","CorePAM","random",24,21,0.125,0.5367,0.0896
"GSE20685","OncotypeDX","full",15,0,1,0.6293,0
"GSE20685","OncotypeDX","weight",15,1,0.933,0.5886,0.0406
"GSE20685","OncotypeDX","lowexpr",15,1,0.933,0.6276,0.0017
"GSE20685","OncotypeDX","random",15,1,0.933,0.6287,5e-04
"GSE20685","OncotypeDX","weight",15,2,0.867,0.5893,0.04
"GSE20685","OncotypeDX","lowexpr",15,2,0.867,0.634,-0.0048
"GSE20685","OncotypeDX","random",15,2,0.867,0.6175,0.0117
"GSE20685","OncotypeDX","weight",15,3,0.8,0.5771,0.0522
"GSE20685","OncotypeDX","lowexpr",15,3,0.8,0.636,-0.0068
"GSE20685","OncotypeDX","random",15,3,0.8,0.625,0.0043
"GSE20685","OncotypeDX","weight",15,4,0.733,0.5615,0.0677
"GSE20685","OncotypeDX","lowexpr",15,4,0.733,0.6394,-0.0101
"GSE20685","OncotypeDX","random",15,4,0.733,0.624,0.0052
"GSE20685","OncotypeDX","weight",15,5,0.667,0.4891,0.1402
"GSE20685","OncotypeDX","lowexpr",15,5,0.667,0.6376,-0.0084
"GSE20685","OncotypeDX","random",15,5,0.667,0.6125,0.0167
"GSE20685","OncotypeDX","weight",15,6,0.6,0.4117,0.2175
"GSE20685","OncotypeDX","lowexpr",15,6,0.6,0.646,-0.0167
"GSE20685","OncotypeDX","random",15,6,0.6,0.6164,0.0129
"GSE20685","OncotypeDX","weight",15,7,0.533,0.4323,0.197
"GSE20685","OncotypeDX","lowexpr",15,7,0.533,0.645,-0.0158
"GSE20685","OncotypeDX","random",15,7,0.533,0.5934,0.0359
"GSE20685","OncotypeDX","weight",15,8,0.467,0.4692,0.1601
"GSE20685","OncotypeDX","lowexpr",15,8,0.467,0.621,0.0083
"GSE20685","OncotypeDX","random",15,8,0.467,0.6088,0.0205
"GSE20685","OncotypeDX","weight",15,9,0.4,0.5194,0.1098
"GSE20685","OncotypeDX","lowexpr",15,9,0.4,0.6241,0.0052
"GSE20685","OncotypeDX","random",15,9,0.4,0.5988,0.0304
"GSE20685","OncotypeDX","weight",15,10,0.333,0.4637,0.1655
"GSE20685","OncotypeDX","lowexpr",15,10,0.333,0.5773,0.052
"GSE20685","OncotypeDX","random",15,10,0.333,0.5896,0.0397
"GSE20685","OncotypeDX","weight",15,11,0.267,0.4796,0.1496
"GSE20685","OncotypeDX","lowexpr",15,11,0.267,0.5572,0.0721
"GSE20685","OncotypeDX","random",15,11,0.267,0.5776,0.0516
"GSE20685","OncotypeDX","weight",15,12,0.2,0.5761,0.0532
"GSE20685","OncotypeDX","lowexpr",15,12,0.2,0.3774,0.2519
"GSE20685","OncotypeDX","random",15,12,0.2,0.5471,0.0822
"GSE20685","GGI","full",85,0,1,0.6144,0
"GSE20685","GGI","weight",85,1,0.988,0.6147,-3e-04
"GSE20685","GGI","lowexpr",85,1,0.988,0.614,4e-04
"GSE20685","GGI","random",85,1,0.988,0.6148,-4e-04
"GSE20685","GGI","weight",85,2,0.976,0.6138,6e-04
"GSE20685","GGI","lowexpr",85,2,0.976,0.6132,0.0012
"GSE20685","GGI","random",85,2,0.976,0.6148,-4e-04
"GSE20685","GGI","weight",85,3,0.965,0.6143,1e-04
"GSE20685","GGI","lowexpr",85,3,0.965,0.6127,0.0017
"GSE20685","GGI","random",85,3,0.965,0.6147,-3e-04
"GSE20685","GGI","weight",85,4,0.953,0.6149,-5e-04
"GSE20685","GGI","lowexpr",85,4,0.953,0.6117,0.0027
"GSE20685","GGI","random",85,4,0.953,0.6147,-3e-04
"GSE20685","GGI","weight",85,5,0.941,0.6147,-3e-04
"GSE20685","GGI","lowexpr",85,5,0.941,0.6127,0.0017
"GSE20685","GGI","random",85,5,0.941,0.6147,-3e-04
"GSE20685","GGI","weight",85,6,0.929,0.6155,-0.001
"GSE20685","GGI","lowexpr",85,6,0.929,0.6127,0.0018
"GSE20685","GGI","random",85,6,0.929,0.6147,-3e-04
"GSE20685","GGI","weight",85,7,0.918,0.6165,-0.0021
"GSE20685","GGI","lowexpr",85,7,0.918,0.6127,0.0017
"GSE20685","GGI","random",85,7,0.918,0.6154,-0.001
"GSE20685","GGI","weight",85,8,0.906,0.6163,-0.0019
"GSE20685","GGI","lowexpr",85,8,0.906,0.6129,0.0015
"GSE20685","GGI","random",85,8,0.906,0.6148,-4e-04
"GSE20685","GGI","weight",85,9,0.894,0.6164,-0.0019
"GSE20685","GGI","lowexpr",85,9,0.894,0.6124,0.002
"GSE20685","GGI","random",85,9,0.894,0.6151,-7e-04
